FIPS,Geography,counts,UPB
51161,"ROANOKE County ,VA",1105,183776008.65
48395,"ROBERTSON County ,TX",36,5456920.39
37155,"ROBESON County ,NC",209,23863387.51
21203,"ROCKCASTLE County ,KY",75,7551322.56
35041,"ROOSEVELT County ,NM",125,17707344.69
48401,"RUSK County ,TX",315,29894588.17
01113,"RUSSELL County ,AL",228,33105821.64
20167,"RUSSELL County ,KS",6,369091.84
37161,"RUTHERFORD County ,NC",234,32009498.68
50021,"RUTLAND County ,VT",258,35312313.62
05123,"SAINT FRANCIS County ,AR",39,3950903.85
29510,"SAINT LOUIS CITY County ,MO",706,85977525.15
29189,"SAINT LOUIS County ,MO",11655,1619308867.56
12111,"SAINT LUCIE County ,FL",4133,617257485.60
22099,"SAINT MARTIN County ,LA",375,48772416.81
22101,"SAINT MARY County ,LA",163,21166890.14
22103,"SAINT TAMMANY County ,LA",2580,450358770.39
29186,"SAINTE GENEVIEVE County ,MO",296,29655354.61
06069,"SAN BENITO County ,CA",329,114600424.88
06075,"SAN FRANCISCO County ,CA",1243,512249596.65
49037,"SAN JUAN County ,UT",103,15692042.10
06079,"SAN LUIS OBISPO County ,CA",2841,864351658.67
35043,"SANDOVAL County ,NM",1715,285858054.33
26153,"SCHOOLCRAFT County ,MI",6,930954.70
17169,"SCHUYLER County ,IL",30,2144723.82
47151,"SCOTT County ,TN",30,2853898.23
05129,"SEARCY County ,AR",42,2978963.43
08115,"SEDGWICK County ,CO",2,129642.10
20173,"SEDGWICK County ,KS",2028,234031396.64
36099,"SENECA County ,NY",76,6150462.94
47153,"SEQUATCHIE County ,TN",115,12622900.26
31159,"SEWARD County ,NE",45,5764943.47
28127,"SIMPSON County ,MS",67,6770917.38
19167,"SIOUX County ,IA",35,3732871.92
34035,"SOMERSET County ,NJ",1108,301070818.70
45083,"SPARTANBURG County ,SC",1621,210055730.44
46117,"STANLEY County ,SD",21,2224131.63
17175,"STARK County ,IL",29,2017062.71
38089,"STARK County ,ND",305,67194465.06
27147,"STEELE County ,MN",413,50697194.06
48429,"STEPHENS County ,TX",9,908697.18
05137,"STONE County ,AR",12,1137186.20
25025,"SUFFOLK County ,MA",1634,525345310.41
47165,"SUMNER County ,TN",1591,262193239.78
42115,"SUSQUEHANNA County ,PA",133,14600086.88
51183,"SUSSEX County ,VA",28,3783336.76
06101,"SUTTER County ,CA",535,91610620.90
37173,"SWAIN County ,NC",20,2802039.12
30097,"SWEET GRASS County ,MT",7,914011.42
01121,"TALLADEGA County ,AL",338,38149181.97
01123,"TALLAPOOSA County ,AL",161,18461415.40
19171,"TAMA County ,IA",26,2196644.45
19173,"TAYLOR County ,IA",15,691566.84
48441,"TAYLOR County ,TX",434,49968738.61
30099,"TETON County ,MT",42,5442015.90
48447,"THROCKMORTON County ,TX",1,75090.89
42117,"TIOGA County ,PA",206,30846671.42
18159,"TIPTON County ,IN",20,2144729.70
48449,"TITUS County ,TX",90,10178359.28
21219,"TODD County ,KY",40,4714641.54
27153,"TODD County ,MN",46,4710278.64
49045,"TOOELE County ,UT",4514,802679498.44
35057,"TORRANCE County ,NM",21,2557671.40
48455,"TRINITY County ,TX",216,20862066.16
13285,"TROUP County ,GA",215,25165283.98
54093,"TUCKER County ,WV",7,1016242.43
28143,"TUNICA County ,MS",77,7769313.64
39157,"TUSCARAWAS County ,OH",417,41893199.37
48457,"TYLER County ,TX",66,7291733.64
41059,"UMATILLA County ,OR",501,69539964.76
12125,"UNION County ,FL",11,1365560.88
42119,"UNION County ,PA",418,63543775.21
54097,"UPSHUR County ,WV",51,5448320.14
02261,"VALDEZ CORDOVA County ,AK",9,2242030.51
05141,"VAN BUREN County ,AR",132,10569817.58
18163,"VANDERBURGH County ,IN",1054,118094066.92
55123,"VERNON County ,WI",51,5758581.94
51810,"VIRGINIA BEACH CITY County ,VA",6417,1486848044.27
12127,"VOLUSIA County ,FL",2497,329642350.92
17185,"WABASH County ,IL",113,9232154.87
40145,"WAGONER County ,OK",443,59345805.74
13297,"WALTON County ,GA",1224,177396299.41
38101,"WARD County ,ND",333,63951458.53
17189,"WASHINGTON County ,IL",60,5657339.18
20201,"WASHINGTON County ,KS",2,174375.24
21229,"WASHINGTON County ,KY",57,6071684.38
55137,"WAUSHARA County ,WI",66,7161909.30
13305,"WAYNE County ,GA",148,18413383.18
49055,"WAYNE County ,UT",10,1169241.40
38103,"WELLS County ,ND",2,192650.56
22123,"WEST CARROLL County ,LA",38,3380123.99
26165,"WEXFORD County ,MI",105,9715650.39
13311,"WHITE County ,GA",158,19100093.23
17193,"WHITE County ,IL",6,377966.67
18181,"WHITE County ,IN",65,5949904.82
13313,"WHITFIELD County ,GA",278,30575915.20
27167,"WILKIN County ,MN",43,4366500.47
13319,"WILKINSON County ,GA",28,1809697.00
39171,"WILLIAMS County ,OH",37,3084767.23
51840,"WINCHESTER CITY County ,VA",93,16816125.70
19189,"WINNEBAGO County ,IA",7,562991.66
19191,"WINNESHIEK County ,IA",29,6112327.20
28159,"WINSTON County ,MS",14,1385366.67
48497,"WISE County ,TX",272,45545319.89
48499,"WOOD County ,TX",307,36979069.51
17203,"WOODFORD County ,IL",123,15797289.57
20209,"WYANDOTTE County ,KS",397,48346352.12
28161,"YALOBUSHA County ,MS",53,4496958.72
46135,"YANKTON County ,SD",34,4292312.25
04025,"YAVAPAI County ,AZ",1615,283876033.68
27173,"YELLOW MEDICINE County ,MN",26,2536385.75
06115,"YUBA County ,CA",1433,258931352.64
09009,"NEW HAVEN County ,CT",3071,553571776.45
51127,"NEW KENT County ,VA",283,63292065.16
05101,"NEWTON County ,AR",20,1754137.77
13217,"NEWTON County ,GA",1210,153367552.61
28101,"NEWTON County ,MS",10,1074283.67
36063,"NIAGARA County ,NY",1095,121375017.89
40103,"NOBLE County ,OK",18,1628623.76
25021,"NORFOLK County ,MA",1778,532091699.95
42095,"NORTHAMPTON County ,PA",2122,354189515.20
26125,"OAKLAND County ,MI",5127,848437446.59
47131,"OBION County ,TN",60,4668242.16
34029,"OCEAN County ,NJ",6354,1345884925.05
13219,"OCONEE County ,GA",197,40703379.73
26129,"OGEMAW County ,MI",15,1282103.30
18115,"OHIO County ,IN",3,323472.61
21185,"OLDHAM County ,KY",626,115730762.28
37133,"ONSLOW County ,NC",1437,225278975.38
36069,"ONTARIO County ,NY",364,62857467.00
26131,"ONTONAGON County ,MI",6,381954.24
06059,"ORANGE County ,CA",25256,8379832194.25
45075,"ORANGEBURG County ,SC",180,18629404.21
29151,"OSAGE County ,MO",20,2366947.76
40113,"OSAGE County ,OK",82,6616048.09
36075,"OSWEGO County ,NY",1136,98004028.84
36077,"OTSEGO County ,NY",161,20945724.16
47133,"OVERTON County ,TN",49,5599978.78
51139,"PAGE County ,VA",97,14425842.18
48363,"PALO PINTO County ,TX",75,9359047.09
28107,"PANOLA County ,MS",101,9913458.96
13225,"PEACH County ,GA",383,50386564.30
54071,"PENDLETON County ,WV",7,935189.71
27113,"PENNINGTON County ,MN",190,21559315.22
21193,"PERRY County ,KY",95,12181565.52
29157,"PERRY County ,MO",433,48368498.52
37145,"PERSON County ,NC",44,6344781.19
29161,"PHELPS County ,MO",150,16136034.76
42101,"PHILADELPHIA County ,PA",6286,900326820.30
05107,"PHILLIPS County ,AR",16,1358787.04
08095,"PHILLIPS County ,CO",5,439521.07
45077,"PICKENS County ,SC",604,85567921.98
13229,"PIERCE County ,GA",63,7765271.20
18125,"PIKE County ,IN",151,14680810.01
29163,"PIKE County ,MO",36,3563781.71
39131,"PIKE County ,OH",34,4031767.41
42103,"PIKE County ,PA",368,47077783.35
08097,"PITKIN County ,CO",22,5373490.63
22075,"PLAQUEMINES County ,LA",48,9156252.52
19151,"POCAHONTAS County ,IA",8,426099.55
27119,"POLK County ,MN",116,16591438.17
55095,"POLK County ,WI",583,75018967.57
05115,"POPE County ,AR",162,15671944.99
17151,"POPE County ,IL",8,499098.12
27121,"POPE County ,MN",82,9244211.61
55097,"PORTAGE County ,WI",356,42151998.51
40125,"POTTAWATOMIE County ,OK",230,21330079.02
20151,"PRATT County ,KS",47,3709279.32
05119,"PULASKI County ,AR",3270,382221698.99
18131,"PULASKI County ,IN",16,1627489.25
21199,"PULASKI County ,KY",459,49727995.21
29169,"PULASKI County ,MO",652,91206419.16
40127,"PUSHMATAHA County ,OK",6,611658.22
12107,"PUTNAM County ,FL",70,8117476.12
17155,"PUTNAM County ,IL",7,773122.19
13241,"RABUN County ,GA",37,5287380.36
55101,"RACINE County ,WI",1233,157803219.53
27123,"RAMSEY County ,MN",3955,686388839.13
05121,"RANDOLPH County ,AR",38,3382166.26
18135,"RANDOLPH County ,IN",130,8808526.26
20157,"REPUBLIC County ,KS",1,27907.94
31147,"RICHARDSON County ,NE",22,1042440.34
17159,"RICHLAND County ,IL",25,1625991.07
37153,"RICHMOND County ,NC",46,4590588.00
36085,"RICHMOND County ,NY",410,137399427.32
51159,"RICHMOND County ,VA",43,7253470.46
29181,"RIPLEY County ,MO",40,4169296.17
47145,"ROANE County ,TN",584,69894712.65
13247,"ROCKDALE County ,GA",343,51057935.19
37157,"ROCKINGHAM County ,NC",739,76333406.74
36087,"ROCKLAND County ,NY",1109,383534499.11
38079,"ROLETTE County ,ND",5,329244.71
20163,"ROOKS County ,KS",13,871788.30
27135,"ROSEAU County ,MN",66,7714034.13
30087,"ROSEBUD County ,MT",9,1068439.74
21205,"ROWAN County ,KY",115,12539171.98
47149,"RUTHERFORD County ,TN",5527,875924169.20
29183,"SAINT CHARLES County ,MO",9563,1530430146.00
26147,"SAINT CLAIR County ,MI",866,97235337.35
22091,"SAINT HELENA County ,LA",5,343483.42
12109,"SAINT JOHNS County ,FL",4531,980211813.55
27137,"SAINT LOUIS County ,MN",708,83688188.85
05125,"SALINE County ,AR",818,99716943.50
37163,"SAMPSON County ,NC",60,7154752.57
06073,"SAN DIEGO County ,CA",13686,4307194084.10
53055,"SAN JUAN County ,WA",46,11234554.62
30089,"SANDERS County ,MT",28,3555194.49
39143,"SANDUSKY County ,OH",58,6271204.13
49039,"SANPETE County ,UT",188,29981580.97
06087,"SANTA CRUZ County ,CA",2564,929563793.22
12115,"SARASOTA County ,FL",2551,438443523.21
38081,"SARGENT County ,ND",3,342873.70
36093,"SCHENECTADY County ,NY",865,117146572.85
31157,"SCOTTS BLUFF County ,NE",92,9312560.23
48415,"SCURRY County ,TX",81,10546511.21
05131,"SEBASTIAN County ,AR",222,24228399.96
20177,"SHAWNEE County ,KS",331,34568471.19
55117,"SHEBOYGAN County ,WI",490,59432259.46
17173,"SHELBY County ,IL",72,5678102.49
21211,"SHELBY County ,KY",159,22762705.05
47157,"SHELBY County ,TN",6668,860834747.35
56033,"SHERIDAN County ,WY",60,12224440.29
20181,"SHERMAN County ,KS",8,709474.19
21213,"SIMPSON County ,KY",87,9267820.52
38085,"SIOUX County ,ND",2,84274.82
06093,"SISKIYOU County ,CA",235,34623447.03
51173,"SMYTH County ,VA",255,23003864.18
53061,"SNOHOMISH County ,WA",5781,1478779404.45
42109,"SNYDER County ,PA",237,31731210.53
06097,"SONOMA County ,CA",3360,987541015.25
13255,"SPALDING County ,GA",153,15719452.47
46115,"SPINK County ,SD",6,649501.86
53063,"SPOKANE County ,WA",3277,511991210.10
18141,"ST JOSEPH County ,IN",421,41729668.07
37167,"STANLY County ,NC",320,39851971.71
39151,"STARK County ,OH",1491,189523802.78
51790,"STAUNTON CITY County ,VA",438,65110327.89
27145,"STEARNS County ,MN",450,60246860.01
17177,"STEPHENSON County ,IL",96,8847606.15
28131,"STONE County ,MS",266,37618729.38
19169,"STORY County ,IA",137,21509496.90
29211,"SULLIVAN County ,MO",26,1272481.62
33019,"SULLIVAN County ,NH",120,15317844.49
42113,"SULLIVAN County ,PA",13,1625317.86
12119,"SUMTER County ,FL",292,52424933.69
45085,"SUMTER County ,SC",666,93375713.34
22105,"TANGIPAHOA County ,LA",522,74461301.03
35055,"TAOS County ,NM",165,31961691.09
13267,"TATTNALL County ,GA",44,4356887.29
13269,"TAYLOR County ,GA",7,813354.97
21217,"TAYLOR County ,KY",169,17361886.90
22107,"TENSAS County ,LA",41,4869508.57
41057,"TILLAMOOK County ,OR",395,69309887.00
18157,"TIPPECANOE County ,IN",893,104978342.82
28141,"TISHOMINGO County ,MS",134,13624875.00
37175,"TRANSYLVANIA County ,NC",55,8316714.62
46123,"TRIPP County ,SD",32,2669470.00
06107,"TULARE County ,CA",3168,480138928.89
40143,"TULSA County ,OK",1983,241640614.31
39159,"UNION County ,OH",95,12926754.76
49049,"UTAH County ,UT",9997,2012949646.96
47175,"VAN BUREN County ,TN",10,1322135.25
42121,"VENANGO County ,PA",136,11167272.92
06111,"VENTURA County ,CA",6831,2214235258.08
18169,"WABASH County ,IN",84,7216102.41
27157,"WABASHA County ,MN",54,6628381.58
53069,"WAHKIAKUM County ,WA",16,2298670.66
37183,"WAKE County ,NC",4973,907502364.30
23027,"WALDO County ,ME",78,11783153.06
53071,"WALLA WALLA County ,WA",190,30274272.75
41063,"WALLOWA County ,OR",13,1871371.36
28147,"WALTHALL County ,MS",66,7626180.30
19181,"WARREN County ,IA",333,46878257.95
18171,"WARREN County ,IN",22,1854917.07
37185,"WARREN County ,NC",10,1454656.75
39165,"WARREN County ,OH",1385,215621001.69
51187,"WARREN County ,VA",911,179175184.35
27161,"WASECA County ,MN",61,7406853.30
56043,"WASHAKIE County ,WY",14,1958397.55
18175,"WASHINGTON County ,IN",42,3986349.85
24043,"WASHINGTON County ,MD",657,120413028.63
51191,"WASHINGTON County ,VA",94,13002780.60
40149,"WASHITA County ,OK",16,1400013.74
18177,"WAYNE County ,IN",537,46616292.16
22119,"WEBSTER County ,LA",202,23667767.84
56045,"WESTON County ,WY",19,2435152.41
48481,"WHARTON County ,TX",308,36757739.59
53073,"WHATCOM County ,WA",705,157303141.72
18183,"WHITLEY County ,IN",998,109489140.87
13317,"WILKES County ,GA",15,1373771.90
17197,"WILL County ,IL",3035,515622270.08
45089,"WILLIAMSBURG County ,SC",31,3119107.77
20205,"WILSON County ,KS",39,2647024.08
21237,"WOLFE County ,KY",19,1410150.28
40151,"WOODS County ,OK",46,4582534.47
19195,"WORTH County ,IA",11,1005899.51
02275,"WRANGELL County ,AK",1,186431.83
54109,"WYOMING County ,WV",4,255084.22
48501,"YOAKUM County ,TX",13,1515958.77
42133,"YORK County ,PA",12132,1946547145.37
48505,"ZAPATA County ,TX",4,484987.61
